customerNumber,productName,orderMonth,priceEach,quantityOrdered,final_payment
128,"1968 Ford Mustang",10,184.84,33,6099.72
128,"1968 Dodge Charger",10,116.27,29,3371.83
128,"1970 Plymouth Hemi Cuda",10,76.61,22,1685.42
128,"1969 Dodge Charger",10,95.58,23,2198.34
128,"1948 Porsche 356-A Roadster",10,63.14,41,2588.74
128,"1969 Dodge Super Bee",10,65.94,49,3231.06
128,"1976 Ford Gran Torino",10,144.05,23,3313.15
128,"1971 Alpine Renault 1600s",10,52.05,31,1613.55
299,"1993 Mazda RX-7",10,114.65,37,4242.05
299,"1965 Aston Martin DB5",10,118.22,32,3783.04
299,"1995 Honda Civic",10,119.49,47,5616.03
299,"1999 Indy 500 Monte Carlo SS",10,113.52,22,2497.44
299,"1992 Ferrari 360 Spider red",10,135.47,23,3115.81
299,"1948 Porsche Type 356 Roadster",10,137.04,39,5344.56
299,"1970 Chevy Chevelle SS 454",10,64.67,27,1746.09
299,"1966 Shelby Cobra 427 S/C",10,40.75,22,896.50
299,"1982 Lamborghini Diablo",10,32.10,48,1540.80
299,"2002 Chevy Corvette",10,86.73,22,1908.06
299,"1956 Porsche 356A Coupe",10,122.17,50,6108.50
201,"1917 Grand Touring Sedan",10,166.60,43,7163.80
201,"1932 Alfa Romeo 8C2300 Spider Sport",10,82.83,38,3147.54
201,"1957 Ford Thunderbird",10,70.56,23,1622.88
201,"1949 Jaguar XK 120",10,75.42,49,3695.58
201,"1952 Citroen-15CV",10,104.52,45,4703.40
201,"1969 Chevrolet Camaro Z28",10,74.48,48,3575.04
484,"1911 Ford Town Car",10,56.91,46,2617.86
484,"1936 Mercedes Benz 500k Roadster",10,35.70,24,856.80
256,"1952 Alpine Renault 1300",10,201.44,47,9467.68
256,"1958 Setra Bus",10,117.54,39,4584.06
256,"1940 Ford Pickup Truck",10,106.17,46,4883.82
256,"1937 Lincoln Berline",10,95.55,37,3535.35
256,"1936 Mercedes-Benz 500K Special Roadster",10,46.90,37,1735.30
256,"1932 Model A Ford J-Coupe",10,102.98,24,2471.52
256,"1928 Mercedes-Benz SSK",10,141.75,20,2835.00
256,"1913 Ford Model T Speedster",10,98.27,46,4520.42
256,"1934 Ford V8 Coupe",10,54.34,24,1304.16
256,"18th Century Vintage Horse Carriage",10,90.06,26,2341.56
256,"1917 Maxwell Touring Car",10,95.24,38,3619.12
256,"1939 Cadillac Limousine",10,44.27,34,1505.18
256,"1939 Chevrolet Deluxe Coupe",10,29.21,23,671.83
256,"1938 Cadillac V-16 Presidential Limousine",10,42.11,44,1852.84
256,"1936 Chrysler Airflow",10,80.83,33,2667.39
256,"1996 Peterbilt 379 Stake Bed with Outrigger",10,52.36,36,1884.96
256,"1982 Camaro Z28",10,80.92,40,3236.80
286,"1962 LanciaA Delta 16V",10,130.01,38,4940.38
286,"1957 Chevy Pickup",10,107.84,38,4097.92
286,"1998 Chrysler Plymouth Prowler",10,132.62,27,3580.74
286,"1964 Mercedes Tour Bus",10,117.82,36,4241.52
286,"1926 Ford Fire Engine",10,58.95,41,2416.95
286,"1992 Ferrari 360 Spider red",10,160.87,37,5952.19
286,"1940s Ford truck",10,112.60,22,2477.20
286,"1970 Dodge Coronet",10,48.55,45,2184.75
286,"1962 Volkswagen Microbus",10,107.34,24,2576.16
286,"1958 Chevy Corvette Limited Edition",10,30.76,48,1476.48
286,"1992 Porsche Cayenne Turbo Silver",10,118.28,36,4258.08
286,"1980’s GM Manhattan Express",10,94.38,28,2642.64
286,"1954 Greyhound Scenicruiser",10,48.70,40,1948.00
286,"Diamond T620 Semi-Skirted Tanker",10,109.96,42,4618.32
187,"2001 Ferrari Enzo",10,182.86,31,5668.66
187,"1969 Corvair Monza",10,145.04,34,4931.36
187,"1969 Ford Falcon",10,145.34,20,2906.80
187,"1903 Ford Model A",10,114.74,32,3671.68
187,"Collectable Wooden Train",10,83.70,40,3348.00
187,"1970 Triumph Spitfire",10,126.39,23,2906.97
187,"1904 Buick Runabout",10,85.14,39,3320.46
187,"18th century schooner",10,109.37,29,3171.73
187,"1912 Ford Model T Delivery Wagon",10,76.12,31,2359.72
187,"1950's Chicago Surface Lines Streetcar",10,60.28,46,2772.88
187,"1962 City of Detroit Streetcar",10,51.55,34,1752.70
187,"The Schooner Bluenose",10,61.34,50,3067.00
187,"The Mayflower",10,73.62,38,2797.56
187,"The USS Constitution Ship",10,62.16,43,2672.88
187,"The Titanic",10,99.17,32,3173.44
187,"The Queen Mary",10,87.39,30,2621.70
187,"Pont Yacht",10,48.05,35,1681.75
339,"1972 Alfa Romeo GTA",10,118.32,22,2603.04
339,"1980s Black Hawk Helicopter",10,135.61,39,5288.79
339,"1999 Yamaha Speed Boat",10,71.40,31,2213.40
339,"1941 Chevrolet Special Deluxe Cabriolet",10,92.11,48,4421.28
339,"1900s Vintage Bi-Plane",10,58.23,25,1455.75
339,"1937 Horch 930V Limousine",10,64.44,22,1417.68
339,"1940 Ford Delivery Sedan",10,75.47,22,1660.34
339,"HMS Bounty",10,81.47,34,2769.98
339,"Boeing X-32A JSF",10,44.20,34,1502.80
319,"1996 Moto Guzzi 1100i",10,115.37,34,3922.58
319,"2003 Harley-Davidson Eagle Drag Bike",10,187.85,20,3757.00
319,"P-51-D Mustang",10,81.95,27,2212.65
319,"1936 Harley Davidson El Knucklehead",10,48.46,34,1647.64
319,"1928 British Royal Navy Airplane",10,99.57,31,3086.67
319,"1960 BSA Gold Star DBD34",10,68.55,47,3221.85
319,"Corsair F4U ( Bird Cage)",10,58.00,43,2494.00
319,"1900s Vintage Tri-Plane",10,71.73,44,3156.12
319,"1997 BMW F650 ST",10,99.89,24,2397.36
319,"1928 Ford Phaeton Deluxe",10,61.22,46,2816.12
319,"1930 Buick Marquette Phaeton",10,37.09,47,1743.23
319,"American Airlines: B767-300",10,73.07,21,1534.47
319,"America West Airlines B757-200",10,88.75,35,3106.25
319,"ATA: B757-300",10,100.85,31,3126.35
319,"F/A 18 Hornet 1/72",10,79.20,21,1663.20
319,"American Airlines: MD-11S",10,62.93,39,2454.27
121,"1969 Harley Davidson Ultimate Chopper",10,94.74,41,3884.34
121,"2002 Suzuki XREO",10,144.60,26,3759.60
121,"1997 BMW R 1100 S",10,96.92,21,2035.32
121,"1982 Ducati 900 Monster",10,59.56,24,1429.44
121,"1974 Ducati 350 Mk3 Desmo",10,93.89,50,4694.50
121,"2002 Yamaha YZR M1",10,74.04,28,2073.12
259,"1968 Ford Mustang",10,165.38,33,5457.54
259,"1968 Dodge Charger",10,105.70,24,2536.80
259,"1970 Plymouth Hemi Cuda",10,77.41,49,3793.09
259,"1969 Dodge Charger",10,101.34,25,2533.50
259,"1993 Mazda RX-7",10,128.80,37,4765.60
259,"1948 Porsche 356-A Roadster",10,66.99,20,1339.80
259,"1995 Honda Civic",10,129.45,24,3106.80
259,"1992 Ferrari 360 Spider red",10,159.18,48,7640.64
259,"1969 Dodge Super Bee",10,70.76,27,1910.52
259,"1976 Ford Gran Torino",10,122.00,49,5978.00
259,"1957 Vespa GS150",10,59.06,42,2480.52
259,"1957 Corvette Convertible",10,133.92,40,5356.80
259,"1982 Lamborghini Diablo",10,33.23,33,1096.59
259,"1971 Alpine Renault 1600s",10,50.21,38,1907.98
259,"1956 Porsche 356A Coupe",10,139.03,45,6256.35
259,"1961 Chevrolet Impala",10,75.18,49,3683.82
259,"1982 Ducati 996 R",10,38.62,36,1390.32
141,"1965 Aston Martin DB5",10,124.44,29,3608.76
141,"1999 Indy 500 Monte Carlo SS",10,114.84,43,4938.12
141,"1948 Porsche Type 356 Roadster",10,134.22,32,4295.04
141,"1932 Alfa Romeo 8C2300 Spider Sport",10,92.03,41,3773.23
141,"1957 Ford Thunderbird",10,66.99,25,1674.75
141,"1970 Chevy Chevelle SS 454",10,70.55,26,1834.30
141,"1966 Shelby Cobra 427 S/C",10,48.80,45,2196.00
141,"1949 Jaguar XK 120",10,89.05,28,2493.40
141,"1952 Citroen-15CV",10,116.27,43,4999.61
141,"1969 Chevrolet Camaro Z28",10,85.61,25,2140.25
141,"2002 Chevy Corvette",10,91.02,46,4186.92
124,"1952 Alpine Renault 1300",10,214.30,48,10286.40
124,"1940 Ford Pickup Truck",10,101.50,32,3248.00
124,"1937 Lincoln Berline",10,102.74,43,4417.82
124,"1936 Mercedes-Benz 500K Special Roadster",10,43.67,25,1091.75
124,"1917 Grand Touring Sedan",10,146.20,48,7017.60
124,"1911 Ford Town Car",10,48.43,30,1452.90
124,"1932 Model A Ford J-Coupe",10,111.87,31,3467.97
124,"1928 Mercedes-Benz SSK",10,150.19,25,3754.75
124,"1913 Ford Model T Speedster",10,91.18,37,3373.66
124,"1934 Ford V8 Coupe",10,54.34,35,1901.90
124,"18th Century Vintage Horse Carriage",10,93.20,38,3541.60
124,"1917 Maxwell Touring Car",10,84.33,33,2782.89
124,"1939 Cadillac Limousine",10,44.27,39,1726.53
124,"1939 Chevrolet Deluxe Coupe",10,27.88,39,1087.32
124,"1938 Cadillac V-16 Presidential Limousine",10,43.46,23,999.58
124,"1936 Mercedes Benz 500k Roadster",10,40.21,31,1246.51
124,"1936 Chrysler Airflow",10,96.42,44,4242.48
202,"1962 LanciaA Delta 16V",10,141.83,40,5673.20
202,"1958 Setra Bus",10,131.20,21,2755.20
202,"1964 Mercedes Tour Bus",10,109.23,29,3167.67
202,"1926 Ford Fire Engine",10,52.87,34,1797.58
202,"1992 Ferrari 360 Spider red",10,143.94,25,3598.50
202,"1940s Ford truck",10,110.18,28,3085.04
202,"1962 Volkswagen Microbus",10,102.23,42,4293.66
202,"1980’s GM Manhattan Express",10,96.31,27,2600.37
202,"1954 Greyhound Scenicruiser",10,48.70,38,1850.60
202,"1996 Peterbilt 379 Stake Bed with Outrigger",10,55.59,34,1890.06
202,"1982 Camaro Z28",10,96.09,30,2882.70
227,"2001 Ferrari Enzo",10,176.63,38,6711.94
227,"1969 Corvair Monza",10,125.40,46,5768.40
227,"1969 Ford Falcon",10,169.56,36,6104.16
227,"1957 Chevy Pickup",10,95.99,45,4319.55
227,"1998 Chrysler Plymouth Prowler",10,135.90,42,5707.80
227,"1903 Ford Model A",10,129.76,20,2595.20
227,"Collectable Wooden Train",10,84.71,23,1948.33
227,"1970 Triumph Spitfire",10,129.26,29,3748.54
227,"1970 Dodge Coronet",10,51.44,44,2263.36
227,"1958 Chevy Corvette Limited Edition",10,31.82,39,1240.98
227,"1992 Porsche Cayenne Turbo Silver",10,111.18,38,4224.84
227,"1950's Chicago Surface Lines Streetcar",10,58.41,35,2044.35
227,"Diamond T620 Semi-Skirted Tanker",10,115.75,28,3241.00
227,"1962 City of Detroit Streetcar",10,50.38,38,1914.44
227,"The Mayflower",10,83.15,23,1912.45
119,"1904 Buick Runabout",10,78.12,36,2812.32
119,"18th century schooner",10,111.83,35,3914.05
119,"1912 Ford Model T Delivery Wagon",10,78.77,24,1890.48
119,"The Schooner Bluenose",10,60.67,41,2487.47
119,"The Titanic",10,99.17,31,3074.27
119,"The Queen Mary",10,88.39,37,3270.43
119,"Pont Yacht",10,51.32,40,2052.80
240,"1972 Alfa Romeo GTA",11,126.48,33,4173.84
240,"1980s Black Hawk Helicopter",11,140.34,27,3789.18
240,"1999 Yamaha Speed Boat",11,72.26,21,1517.46
240,"1941 Chevrolet Special Deluxe Cabriolet",11,89.99,47,4229.53
240,"1928 British Royal Navy Airplane",11,93.01,25,2325.25
240,"1900s Vintage Bi-Plane",11,67.14,34,2282.76
240,"1937 Horch 930V Limousine",11,55.23,47,2595.81
240,"1940 Ford Delivery Sedan",11,77.15,25,1928.75
240,"Corsair F4U ( Bird Cage)",11,67.56,30,2026.80
240,"1928 Ford Phaeton Deluxe",11,59.16,24,1419.84
240,"1930 Buick Marquette Phaeton",11,36.66,34,1246.44
240,"American Airlines: B767-300",11,74.90,34,2546.60
240,"HMS Bounty",11,73.32,45,3299.40
240,"America West Airlines B757-200",11,85.76,23,1972.48
240,"The USS Constitution Ship",11,67.22,48,3226.56
240,"F/A 18 Hornet 1/72",11,77.60,48,3724.80
240,"American Airlines: MD-11S",11,68.11,44,2996.84
240,"Boeing X-32A JSF",11,43.70,34,1485.80
161,"1900s Vintage Tri-Plane",11,69.55,35,2434.25
157,"1969 Harley Davidson Ultimate Chopper",11,84.22,46,3874.12
157,"1996 Moto Guzzi 1100i",11,102.29,45,4603.05
157,"2003 Harley-Davidson Eagle Drag Bike",11,189.79,37,7022.23
157,"P-51-D Mustang",11,81.95,31,2540.45
157,"1936 Harley Davidson El Knucklehead",11,49.67,42,2086.14
157,"1997 BMW R 1100 S",11,93.54,48,4489.92
157,"1960 BSA Gold Star DBD34",11,60.94,26,1584.44
157,"1997 BMW F650 ST",11,81.91,47,3849.77
157,"ATA: B757-300",11,102.04,50,5102.00
456,"2002 Suzuki XREO",11,134.05,30,4021.50
456,"1969 Dodge Super Bee",11,77.19,46,3550.74
456,"1957 Vespa GS150",11,54.71,44,2407.24
456,"1957 Corvette Convertible",11,120.53,45,5423.85
456,"1982 Ducati 900 Monster",11,65.80,31,2039.80
456,"1961 Chevrolet Impala",11,78.41,43,3371.63
456,"1982 Ducati 996 R",11,35.00,29,1015.00
456,"1974 Ducati 350 Mk3 Desmo",11,96.95,22,2132.90
456,"2002 Yamaha YZR M1",11,79.73,45,3587.85
144,"1968 Ford Mustang",11,184.84,31,5730.04
144,"1968 Dodge Charger",11,102.17,35,3575.95
144,"1970 Plymouth Hemi Cuda",11,63.84,38,2425.92
144,"1976 Ford Gran Torino",11,139.64,25,3491.00
144,"1971 Alpine Renault 1600s",11,60.62,26,1576.12
462,"1969 Dodge Charger",11,105.95,24,2542.80
462,"1993 Mazda RX-7",11,123.14,41,5048.74
462,"1965 Aston Martin DB5",11,120.71,44,5311.24
462,"1948 Porsche 356-A Roadster",11,73.92,37,2735.04
462,"1995 Honda Civic",11,142.25,25,3556.25
462,"1999 Indy 500 Monte Carlo SS",11,126.72,27,3421.44
462,"1992 Ferrari 360 Spider red",11,164.26,33,5420.58
462,"1948 Porsche Type 356 Roadster",11,138.45,28,3876.60
462,"1970 Chevy Chevelle SS 454",11,68.35,30,2050.50
462,"1966 Shelby Cobra 427 S/C",11,42.76,48,2052.48
462,"1949 Jaguar XK 120",11,74.51,30,2235.30
462,"1982 Lamborghini Diablo",11,31.72,37,1173.64
462,"1969 Chevrolet Camaro Z28",11,81.33,39,3171.87
462,"2002 Chevy Corvette",11,103.87,21,2181.27
462,"1956 Porsche 356A Coupe",11,137.62,26,3578.12
363,"1952 Alpine Renault 1300",11,180.01,40,7200.40
363,"1962 LanciaA Delta 16V",11,141.83,46,6524.18
363,"1958 Setra Bus",11,136.67,27,3690.09
363,"1940 Ford Pickup Truck",11,101.50,22,2233.00
363,"1937 Lincoln Berline",11,92.47,43,3976.21
363,"1936 Mercedes-Benz 500K Special Roadster",11,44.21,41,1812.61
363,"1932 Model A Ford J-Coupe",11,120.77,50,6038.50
363,"1926 Ford Fire Engine",11,57.12,35,1999.20
363,"1928 Mercedes-Benz SSK",11,158.63,36,5710.68
363,"1913 Ford Model T Speedster",11,100.30,33,3309.90
363,"1934 Ford V8 Coupe",11,54.34,41,2227.94
363,"18th Century Vintage Horse Carriage",11,90.06,48,4322.88
363,"1939 Chevrolet Deluxe Coupe",11,26.55,20,531.00
363,"1938 Cadillac V-16 Presidential Limousine",11,40.77,30,1223.10
128,"1917 Maxwell Touring Car",11,88.30,33,2913.90
128,"1940s Ford truck",11,96.86,47,4552.42
181,"1969 Corvair Monza",11,148.06,27,3997.62
181,"1957 Chevy Pickup",11,100.73,26,2618.98
181,"1998 Chrysler Plymouth Prowler",11,142.45,47,6695.15
181,"1964 Mercedes Tour Bus",11,105.55,33,3483.15
181,"1992 Ferrari 360 Spider red",11,137.17,27,3703.59
181,"1970 Triumph Spitfire",11,120.64,49,5911.36
181,"1939 Cadillac Limousine",11,49.81,38,1892.78
181,"1970 Dodge Coronet",11,49.71,25,1242.75
181,"1962 Volkswagen Microbus",11,107.34,31,3327.54
181,"1958 Chevy Corvette Limited Edition",11,29.35,30,880.50
181,"1936 Chrysler Airflow",11,95.44,33,3149.52
181,"1980’s GM Manhattan Express",11,91.49,20,1829.80
181,"1996 Peterbilt 379 Stake Bed with Outrigger",11,60.76,48,2916.48
181,"1982 Camaro Z28",11,80.92,34,2751.28
121,"1972 Alfa Romeo GTA",11,111.52,47,5241.44
121,"2001 Ferrari Enzo",11,193.25,42,8116.50
121,"1969 Ford Falcon",11,166.10,24,3986.40
121,"1903 Ford Model A",11,114.74,24,2753.76
121,"1992 Porsche Cayenne Turbo Silver",11,114.73,44,5048.12
121,"1954 Greyhound Scenicruiser",11,44.37,38,1686.06
121,"1950's Chicago Surface Lines Streetcar",11,55.30,28,1548.40
121,"Diamond T620 Semi-Skirted Tanker",11,99.55,38,3782.90
121,"1962 City of Detroit Streetcar",11,56.24,44,2474.56
144,"Collectable Wooden Train",11,94.79,32,3033.28
144,"1904 Buick Runabout",11,73.73,50,3686.50
144,"18th century schooner",11,120.43,41,4937.63
144,"1912 Ford Model T Delivery Wagon",11,86.74,41,3556.34
144,"1940 Ford Delivery Sedan",11,81.34,20,1626.80
144,"The Schooner Bluenose",11,60.67,39,2366.13
145,"1980s Black Hawk Helicopter",11,154.54,25,3863.50
145,"P-51-D Mustang",11,74.34,45,3345.30
145,"1999 Yamaha Speed Boat",11,74.84,25,1871.00
145,"The Mayflower",11,79.68,20,1593.60
145,"The USS Constitution Ship",11,65.05,21,1366.05
145,"The Titanic",11,85.14,43,3661.02
145,"The Queen Mary",11,83.42,37,3086.54
145,"Pont Yacht",11,48.05,37,1777.85
278,"1941 Chevrolet Special Deluxe Cabriolet",11,104.81,34,3563.54
278,"1928 British Royal Navy Airplane",11,87.54,47,4114.38
278,"1900s Vintage Bi-Plane",11,67.82,48,3255.36
278,"1937 Horch 930V Limousine",11,56.55,20,1131.00
278,"Corsair F4U ( Bird Cage)",11,55.96,35,1958.60
278,"1900s Vintage Tri-Plane",11,69.55,43,2990.65
278,"1928 Ford Phaeton Deluxe",11,57.10,24,1370.40
278,"1930 Buick Marquette Phaeton",11,42.33,34,1439.22
278,"American Airlines: B767-300",11,84.03,27,2268.81
278,"HMS Bounty",11,75.13,41,3080.33
278,"America West Airlines B757-200",11,95.73,37,3542.01
278,"ATA: B757-300",11,117.46,33,3876.18
278,"F/A 18 Hornet 1/72",11,71.20,33,2349.60
278,"American Airlines: MD-11S",11,69.59,39,2714.01
131,"1969 Harley Davidson Ultimate Chopper",11,80.39,42,3376.38
131,"1996 Moto Guzzi 1100i",11,109.42,20,2188.40
131,"2003 Harley-Davidson Eagle Drag Bike",11,164.61,26,4279.86
131,"1968 Ford Mustang",11,182.90,41,7498.90
131,"2002 Suzuki XREO",11,128.03,24,3072.72
131,"1968 Dodge Charger",11,117.44,46,5402.24
131,"1970 Plymouth Hemi Cuda",11,74.21,33,2448.93
131,"1969 Dodge Charger",11,102.49,39,3997.11
131,"1948 Porsche 356-A Roadster",11,66.22,29,1920.38
131,"1936 Harley Davidson El Knucklehead",11,55.72,38,2117.36
131,"1969 Dodge Super Bee",11,65.13,38,2474.94
131,"1997 BMW R 1100 S",11,104.81,30,3144.30
131,"1960 BSA Gold Star DBD34",11,71.60,37,2649.20
131,"1997 BMW F650 ST",11,80.91,45,3640.95
131,"Boeing X-32A JSF",11,41.22,44,1813.68
385,"1976 Ford Gran Torino",11,136.70,37,5057.90
385,"1957 Vespa GS150",11,59.06,29,1712.74
385,"1957 Corvette Convertible",11,133.92,50,6696.00
385,"1982 Ducati 900 Monster",11,56.10,42,2356.20
486,"1993 Mazda RX-7",11,120.31,46,5534.26
486,"1965 Aston Martin DB5",11,99.55,44,4380.20
486,"1917 Grand Touring Sedan",11,154.70,44,6806.80
486,"1995 Honda Civic",11,135.14,30,4054.20
486,"1999 Indy 500 Monte Carlo SS",11,130.68,26,3397.68
486,"1992 Ferrari 360 Spider red",11,169.34,27,4572.18
486,"1948 Porsche Type 356 Roadster",11,132.80,26,3452.80
486,"1982 Lamborghini Diablo",11,37.00,27,999.00
486,"1971 Alpine Renault 1600s",11,55.11,25,1377.75
486,"1956 Porsche 356A Coupe",11,139.03,21,2919.63
486,"1961 Chevrolet Impala",11,70.33,41,2883.53
486,"1982 Ducati 996 R",11,33.39,28,934.92
486,"1974 Ducati 350 Mk3 Desmo",11,100.01,32,3200.32
486,"2002 Yamaha YZR M1",11,74.04,20,1480.80
187,"1937 Lincoln Berline",11,89.38,46,4111.48
187,"1936 Mercedes-Benz 500K Special Roadster",11,51.21,27,1382.67
187,"1911 Ford Town Car",11,53.88,38,2047.44
187,"1932 Model A Ford J-Coupe",11,116.96,35,4093.60
187,"1928 Mercedes-Benz SSK",11,138.38,24,3321.12
187,"1934 Ford V8 Coupe",11,53.09,26,1380.34
187,"18th Century Vintage Horse Carriage",11,100.53,40,4021.20
187,"1932 Alfa Romeo 8C2300 Spider Sport",11,92.03,50,4601.50
187,"1957 Ford Thunderbird",11,70.56,21,1481.76
187,"1970 Chevy Chevelle SS 454",11,61.73,23,1419.79
187,"1966 Shelby Cobra 427 S/C",11,47.29,20,945.80
187,"1939 Chevrolet Deluxe Coupe",11,29.87,45,1344.15
187,"1938 Cadillac V-16 Presidential Limousine",11,43.01,26,1118.26
187,"1949 Jaguar XK 120",11,84.51,39,3295.89
187,"1952 Citroen-15CV",11,108.04,44,4753.76
187,"1969 Chevrolet Camaro Z28",11,77.91,45,3505.95
187,"2002 Chevy Corvette",11,94.23,31,2921.13
187,"1936 Mercedes Benz 500k Roadster",11,34.47,41,1413.27
129,"1952 Alpine Renault 1300",11,188.58,26,4903.08
129,"1958 Setra Bus",11,121.64,33,4014.12
129,"1940 Ford Pickup Truck",11,110.84,29,3214.36
129,"1913 Ford Model T Speedster",11,95.23,31,2952.13
129,"1917 Maxwell Touring Car",11,95.24,46,4381.04
129,"1939 Cadillac Limousine",11,42.26,24,1014.24
129,"1936 Chrysler Airflow",11,95.44,39,3722.16
129,"1996 Peterbilt 379 Stake Bed with Outrigger",11,62.05,33,2047.65
144,"1962 LanciaA Delta 16V",11,130.01,26,3380.26
144,"1964 Mercedes Tour Bus",11,108.00,46,4968.00
144,"1926 Ford Fire Engine",11,52.87,34,1797.58
144,"1992 Ferrari 360 Spider red",11,147.33,20,2946.60
144,"1940s Ford truck",11,101.71,49,4983.79
144,"1962 Volkswagen Microbus",11,117.57,42,4937.94
124,"1958 Chevy Corvette Limited Edition",11,32.88,33,1085.04
124,"1980’s GM Manhattan Express",11,77.05,44,3390.20
124,"1954 Greyhound Scenicruiser",11,49.78,40,1991.20
172,"2001 Ferrari Enzo",11,176.63,33,5828.79
172,"1969 Corvair Monza",11,126.91,33,4188.03
172,"1969 Ford Falcon",11,141.88,49,6952.12
172,"1957 Chevy Pickup",11,95.99,38,3647.62
172,"1998 Chrysler Plymouth Prowler",11,153.91,49,7541.59
172,"1903 Ford Model A",11,135.22,48,6490.56
172,"Collectable Wooden Train",11,100.84,21,2117.64
172,"1970 Dodge Coronet",11,49.71,45,2236.95
172,"1992 Porsche Cayenne Turbo Silver",11,113.55,31,3520.05
172,"1950's Chicago Surface Lines Streetcar",11,59.03,31,1829.93
172,"Diamond T620 Semi-Skirted Tanker",11,109.96,23,2529.08
172,"1982 Camaro Z28",11,94.07,46,4327.22
424,"1972 Alfa Romeo GTA",11,131.92,25,3298.00
424,"1970 Triumph Spitfire",11,140.75,36,5067.00
424,"1904 Buick Runabout",11,76.36,29,2214.44
424,"18th century schooner",11,119.20,29,3456.80
424,"1962 City of Detroit Streetcar",11,54.48,21,1144.08
424,"The Mayflower",11,73.62,36,2650.32
424,"The Titanic",11,84.14,31,2608.34
424,"The Queen Mary",11,83.42,36,3003.12
424,"Pont Yacht",11,49.14,42,2063.88
381,"1980s Black Hawk Helicopter",11,137.19,41,5624.79
381,"1999 Yamaha Speed Boat",11,80.86,28,2264.08
381,"1941 Chevrolet Special Deluxe Cabriolet",11,93.17,45,4192.65
398,"1996 Moto Guzzi 1100i",11,117.75,40,4710.00
398,"2003 Harley-Davidson Eagle Drag Bike",11,178.17,39,6948.63
398,"P-51-D Mustang",11,79.41,27,2144.07
398,"1936 Harley Davidson El Knucklehead",11,48.46,30,1453.80
398,"1997 BMW R 1100 S",11,96.92,27,2616.84
398,"1928 British Royal Navy Airplane",11,106.14,21,2228.94
398,"1900s Vintage Bi-Plane",11,67.82,55,3730.10
398,"1912 Ford Model T Delivery Wagon",11,73.46,55,4040.30
398,"1937 Horch 930V Limousine",11,57.86,29,1677.94
398,"1940 Ford Delivery Sedan",11,72.96,42,3064.32
398,"Corsair F4U ( Bird Cage)",11,57.32,45,2579.40
398,"The Schooner Bluenose",11,53.34,22,1173.48
398,"HMS Bounty",11,86.90,55,4779.50
398,"The USS Constitution Ship",11,62.16,50,3108.00
398,"American Airlines: MD-11S",11,66.63,50,3331.50
398,"Boeing X-32A JSF",11,49.66,27,1340.82
216,"1960 BSA Gold Star DBD34",11,62.46,55,3435.30
216,"1900s Vintage Tri-Plane",11,63.76,40,2550.40
216,"1997 BMW F650 ST",11,95.89,55,5273.95
216,"1928 Ford Phaeton Deluxe",11,67.41,39,2628.99
216,"1930 Buick Marquette Phaeton",11,37.09,40,1483.60
216,"American Airlines: B767-300",11,73.99,30,2219.70
216,"America West Airlines B757-200",11,81.77,55,4497.35
216,"ATA: B757-300",11,98.48,29,2855.92
382,"1969 Harley Davidson Ultimate Chopper",11,84.22,41,3453.02
382,"1968 Ford Mustang",11,192.62,45,8667.90
382,"2002 Suzuki XREO",11,120.50,55,6627.50
382,"1968 Dodge Charger",11,111.57,44,4909.08
382,"1970 Plymouth Hemi Cuda",11,77.41,36,2786.76
382,"1969 Dodge Charger",11,109.40,55,6017.00
382,"1982 Ducati 900 Monster",11,63.03,32,2016.96
382,"1974 Ducati 350 Mk3 Desmo",11,95.93,31,2973.83
382,"2002 Yamaha YZR M1",11,78.11,38,2968.18
382,"F/A 18 Hornet 1/72",11,70.40,34,2393.60
114,"1993 Mazda RX-7",11,118.89,40,4755.60
114,"1948 Porsche 356-A Roadster",11,63.14,55,3472.70
114,"1995 Honda Civic",11,115.22,22,2534.84
114,"1992 Ferrari 360 Spider red",11,167.65,30,5029.50
114,"1969 Dodge Super Bee",11,76.39,25,1909.75
114,"1976 Ford Gran Torino",11,136.70,55,7518.50
114,"1957 Vespa GS150",11,57.82,26,1503.32
114,"1957 Corvette Convertible",11,124.99,38,4749.62
114,"1982 Lamborghini Diablo",11,30.59,39,1193.01
114,"1971 Alpine Renault 1600s",11,60.01,48,2880.48
114,"1956 Porsche 356A Coupe",11,112.34,42,4718.28
353,"1965 Aston Martin DB5",11,109.51,36,3942.36
353,"1999 Indy 500 Monte Carlo SS",11,118.80,25,2970.00
353,"1948 Porsche Type 356 Roadster",11,127.15,44,5594.60
353,"1966 Shelby Cobra 427 S/C",11,44.78,27,1209.06
353,"1961 Chevrolet Impala",11,76.80,30,2304.00
353,"1982 Ducati 996 R",11,37.41,29,1084.89
350,"1917 Grand Touring Sedan",11,168.30,45,7573.50
350,"1911 Ford Town Car",11,49.04,40,1961.60
350,"1932 Model A Ford J-Coupe",11,118.23,30,3546.90
350,"1932 Alfa Romeo 8C2300 Spider Sport",11,80.99,21,1700.79
350,"1957 Ford Thunderbird",11,68.42,26,1778.92
350,"1970 Chevy Chevelle SS 454",11,61.00,29,1769.00
350,"1939 Chevrolet Deluxe Coupe",11,27.88,20,557.60
103,"1938 Cadillac V-16 Presidential Limousine",11,38.98,43,1676.14
112,"1937 Lincoln Berline",11,88.36,42,3711.12
112,"1949 Jaguar XK 120",11,87.24,25,2181.00
112,"1952 Citroen-15CV",11,117.44,24,2818.56
